ticker,code,name,market,sector,primary_source,sources,is_topix500,is_jpx_prime150,is_growth250,is_jpx_startup100,source_detail,source_url
2986.T,2986,"LA Holdings Co.,Ltd.",Growth,,growth250,growth250|jpx_startup100,0,0,1,1,growth250:constituent|jpx_startup100:constituent,https://www.jpx.co.jp/english/markets/indices/line-up/files/e_mei2_31_mothers.pdf|https://www.jpx.co.jp/english/markets/indices/line-up/files/e_mei2_42_SU100.pdf
298A.T,298A,"GVA TECH,Inc.",Growth,,growth250,growth250,0,0,1,0,growth250:constituent,https://www.jpx.co.jp/english/markets/indices/line-up/files/e_mei2_31_mothers.pdf
2998.T,2998,CREAL Inc.,Growth,,growth250,growth250|jpx_startup100,0,0,1,1,growth250:constituent|jpx_startup100:constituent,https://www.jpx.co.jp/english/markets/indices/line-up/files/e_mei2_31_mothers.pdf|https://www.jpx.co.jp/english/markets/indices/line-up/files/e_mei2_42_SU100.pdf
299A.T,299A,"Kurashiru,Inc.",Growth,,growth250,growth250|jpx_startup100,0,0,1,1,growth250:constituent|jpx_startup100:constituent,https://www.jpx.co.jp/english/markets/indices/line-up/files/e_mei2_31_mothers.pdf|https://www.jpx.co.jp/english/markets/indices/line-up/files/e_mei2_42_SU100.pdf
3003.T,3003,ヒューリック,Prime/TOPIX,不動産業,topix500,topix500,1,0,0,0,topix500:TOPIX Mid400,https://www.jpx.co.jp/automation/markets/indices/topix/files/topixweight_j.csv
302A.T,302A,"b-style holdings,Inc.",Growth,,growth250,growth250,0,0,1,0,growth250:constituent,https://www.jpx.co.jp/english/markets/indices/line-up/files/e_mei2_31_mothers.pdf
3038.T,3038,神戸物産,Prime/TOPIX,卸売業,topix500,topix500|jpx_prime150,1,1,0,0,topix500:TOPIX Mid400|jpx_prime150:constituent,https://www.jpx.co.jp/automation/markets/indices/topix/files/topixweight_j.csv|https://www.jpx.co.jp/automation/markets/indices/jpx-prime150/files/jpxprime150weight_j.csv
303A.T,303A,visumo Inc.,Growth,,growth250,growth250,0,0,1,0,growth250:constituent,https://www.jpx.co.jp/english/markets/indices/line-up/files/e_mei2_31_mothers.pdf
3048.T,3048,ビックカメラ,Prime/TOPIX,小売業,topix500,topix500,1,0,0,0,topix500:TOPIX Mid400,https://www.jpx.co.jp/automation/markets/indices/topix/files/topixweight_j.csv
304A.T,304A,"FORCIA,Inc.",Growth,,growth250,growth250,0,0,1,0,growth250:constituent,https://www.jpx.co.jp/english/markets/indices/line-up/files/e_mei2_31_mothers.pdf
3063.T,3063,j-Group Holdings Corp.,Growth,,growth250,growth250,0,0,1,0,growth250:constituent,https://www.jpx.co.jp/english/markets/indices/line-up/files/e_mei2_31_mothers.pdf
3064.T,3064,ＭｏｎｏｔａＲＯ,Prime/TOPIX,小売業,topix500,topix500|jpx_prime150,1,1,0,0,topix500:TOPIX Mid400|jpx_prime150:constituent,https://www.jpx.co.jp/automation/markets/indices/topix/files/topixweight_j.csv|https://www.jpx.co.jp/automation/markets/indices/jpx-prime150/files/jpxprime150weight_j.csv
3070.T,3070,"JELLY BEANS GROUP Co.,Ltd.",Growth,,growth250,growth250,0,0,1,0,growth250:constituent,https://www.jpx.co.jp/english/markets/indices/line-up/files/e_mei2_31_mothers.pdf
3086.T,3086,Ｊ．フロント リテイリング,Prime/TOPIX,小売業,topix500,topix500,1,0,0,0,topix500:TOPIX Mid400,https://www.jpx.co.jp/automation/markets/indices/topix/files/topixweight_j.csv
3088.T,3088,マツキヨココカラ＆カンパニー,Prime/TOPIX,小売業,topix500,topix500|jpx_prime150,1,1,0,0,topix500:TOPIX Mid400|jpx_prime150:constituent,https://www.jpx.co.jp/automation/markets/indices/topix/files/topixweight_j.csv|https://www.jpx.co.jp/automation/markets/indices/jpx-prime150/files/jpxprime150weight_j.csv
3092.T,3092,ＺＯＺＯ,Prime/TOPIX,小売業,topix500,topix500|jpx_prime150,1,1,0,0,topix500:TOPIX Mid400|jpx_prime150:constituent,https://www.jpx.co.jp/automation/markets/indices/topix/files/topixweight_j.csv|https://www.jpx.co.jp/automation/markets/indices/jpx-prime150/files/jpxprime150weight_j.csv
3099.T,3099,三越伊勢丹ホールディングス,Prime/TOPIX,小売業,topix500,topix500,1,0,0,0,topix500:TOPIX Mid400,https://www.jpx.co.jp/automation/markets/indices/topix/files/topixweight_j.csv
3105.T,3105,日清紡ホールディングス,Prime/TOPIX,電気機器,topix500,topix500,1,0,0,0,topix500:TOPIX Mid400,https://www.jpx.co.jp/automation/markets/indices/topix/files/topixweight_j.csv
3107.T,3107,ダイワボウホールディングス,Prime/TOPIX,卸売業,topix500,topix500,1,0,0,0,topix500:TOPIX Mid400,https://www.jpx.co.jp/automation/markets/indices/topix/files/topixweight_j.csv
3116.T,3116,トヨタ紡織,Prime/TOPIX,輸送用機器,topix500,topix500,1,0,0,0,topix500:TOPIX Mid400,https://www.jpx.co.jp/automation/markets/indices/topix/files/topixweight_j.csv
3132.T,3132,マクニカホールディングス,Prime/TOPIX,卸売業,topix500,topix500,1,0,0,0,topix500:TOPIX Mid400,https://www.jpx.co.jp/automation/markets/indices/topix/files/topixweight_j.csv
3133.T,3133,"kaihan co.,Ltd.",Growth,,growth250,growth250|jpx_startup100,0,0,1,1,growth250:constituent|jpx_startup100:constituent,https://www.jpx.co.jp/english/markets/indices/line-up/files/e_mei2_31_mothers.pdf|https://www.jpx.co.jp/english/markets/indices/line-up/files/e_mei2_42_SU100.pdf
3140.T,3140,"BRUNO,Inc.",Growth,,growth250,growth250,0,0,1,0,growth250:constituent,https://www.jpx.co.jp/english/markets/indices/line-up/files/e_mei2_31_mothers.pdf
3182.T,3182,Oisix ra daichi Inc.,Growth/Prime/Standard,,jpx_startup100,jpx_startup100,0,0,0,1,jpx_startup100:constituent,https://www.jpx.co.jp/english/markets/indices/line-up/files/e_mei2_42_SU100.pdf
3187.T,3187,miratap inc.,Growth,,growth250,growth250,0,0,1,0,growth250:constituent,https://www.jpx.co.jp/english/markets/indices/line-up/files/e_mei2_31_mothers.pdf
3197.T,3197,すかいらーくホールディングス,Prime/TOPIX,小売業,topix500,topix500,1,0,0,0,topix500:TOPIX Mid400,https://www.jpx.co.jp/automation/markets/indices/topix/files/topixweight_j.csv
319A.T,319A,Next Generation Technology Group Inc.,Growth,,growth250,growth250,0,0,1,0,growth250:constituent,https://www.jpx.co.jp/english/markets/indices/line-up/files/e_mei2_31_mothers.pdf
3231.T,3231,野村不動産ホールディングス,Prime/TOPIX,不動産業,topix500,topix500,1,0,0,0,topix500:TOPIX Mid400,https://www.jpx.co.jp/automation/markets/indices/topix/files/topixweight_j.csv
323A.T,323A,Flier Inc.,Growth,,growth250,growth250,0,0,1,0,growth250:constituent,https://www.jpx.co.jp/english/markets/indices/line-up/files/e_mei2_31_mothers.pdf
324A.T,324A,"Booking Resort Co.,Ltd.",Growth,,growth250,growth250,0,0,1,0,growth250:constituent,https://www.jpx.co.jp/english/markets/indices/line-up/files/e_mei2_31_mothers.pdf
325A.T,325A,TENTIAL Inc.,Growth,,growth250,growth250,0,0,1,0,growth250:constituent,https://www.jpx.co.jp/english/markets/indices/line-up/files/e_mei2_31_mothers.pdf
3288.T,3288,オープンハウスグループ,Prime/TOPIX,不動産業,topix500,topix500|jpx_prime150,1,1,0,0,topix500:TOPIX Mid400|jpx_prime150:constituent,https://www.jpx.co.jp/automation/markets/indices/topix/files/topixweight_j.csv|https://www.jpx.co.jp/automation/markets/indices/jpx-prime150/files/jpxprime150weight_j.csv
3289.T,3289,東急不動産ホールディングス,Prime/TOPIX,不動産業,topix500,topix500,1,0,0,0,topix500:TOPIX Mid400,https://www.jpx.co.jp/automation/markets/indices/topix/files/topixweight_j.csv
3291.T,3291,飯田グループホールディングス,Prime/TOPIX,不動産業,topix500,topix500,1,0,0,0,topix500:TOPIX Mid400,https://www.jpx.co.jp/automation/markets/indices/topix/files/topixweight_j.csv
3300.T,3300,"AMBITION DX HOLDINGS Co.,Ltd.",Growth,,growth250,growth250,0,0,1,0,growth250:constituent,https://www.jpx.co.jp/english/markets/indices/line-up/files/e_mei2_31_mothers.pdf
330A.T,330A,TalentX Inc.,Growth,,growth250,growth250,0,0,1,0,growth250:constituent,https://www.jpx.co.jp/english/markets/indices/line-up/files/e_mei2_31_mothers.pdf
332A.T,332A,MEEQ Inc.,Growth,,growth250,growth250,0,0,1,0,growth250:constituent,https://www.jpx.co.jp/english/markets/indices/line-up/files/e_mei2_31_mothers.pdf
3349.T,3349,コスモス薬品,Prime/TOPIX,小売業,topix500,topix500,1,0,0,0,topix500:TOPIX Mid400,https://www.jpx.co.jp/automation/markets/indices/topix/files/topixweight_j.csv
334A.T,334A,"Visual Processing Japan Co.,Ltd.",Growth,,growth250,growth250,0,0,1,0,growth250:constituent,https://www.jpx.co.jp/english/markets/indices/line-up/files/e_mei2_31_mothers.pdf
335A.T,335A,Mirairo Inc.,Growth,,growth250,growth250,0,0,1,0,growth250:constituent,https://www.jpx.co.jp/english/markets/indices/line-up/files/e_mei2_31_mothers.pdf
3360.T,3360,シップヘルスケアホールディングス,Prime/TOPIX,卸売業,topix500,topix500,1,0,0,0,topix500:TOPIX Mid400,https://www.jpx.co.jp/automation/markets/indices/topix/files/topixweight_j.csv
336A.T,336A,"Dynamic Map Platform Co.,Ltd.",Growth,,growth250,growth250|jpx_startup100,0,0,1,1,growth250:constituent|jpx_startup100:constituent,https://www.jpx.co.jp/english/markets/indices/line-up/files/e_mei2_31_mothers.pdf|https://www.jpx.co.jp/english/markets/indices/line-up/files/e_mei2_42_SU100.pdf
3382.T,3382,セブン＆アイ・ホールディングス,Prime/TOPIX,小売業,topix500,topix500|jpx_prime150,1,1,0,0,topix500:TOPIX Core30|jpx_prime150:constituent,https://www.jpx.co.jp/automation/markets/indices/topix/files/topixweight_j.csv|https://www.jpx.co.jp/automation/markets/indices/jpx-prime150/files/jpxprime150weight_j.csv
338A.T,338A,"ZenmuTech,Inc.",Growth,,growth250,growth250,0,0,1,0,growth250:constituent,https://www.jpx.co.jp/english/markets/indices/line-up/files/e_mei2_31_mothers.pdf
3391.T,3391,ツルハホールディングス,Prime/TOPIX,小売業,topix500,topix500,1,0,0,0,topix500:TOPIX Mid400,https://www.jpx.co.jp/automation/markets/indices/topix/files/topixweight_j.csv
3397.T,3397,トリドールホールディングス,Prime/TOPIX,小売業,topix500,topix500,1,0,0,0,topix500:TOPIX Mid400,https://www.jpx.co.jp/automation/markets/indices/topix/files/topixweight_j.csv
339A.T,339A,"PROGRESS TECHNOLOGIES GROUP,Inc.",Growth,,growth250,growth250,0,0,1,0,growth250:constituent,https://www.jpx.co.jp/english/markets/indices/line-up/files/e_mei2_31_mothers.pdf
3401.T,3401,帝人,Prime/TOPIX,繊維製品,topix500,topix500,1,0,0,0,topix500:TOPIX Mid400,https://www.jpx.co.jp/automation/markets/indices/topix/files/topixweight_j.csv
3402.T,3402,東レ,Prime/TOPIX,繊維製品,topix500,topix500,1,0,0,0,topix500:TOPIX Mid400,https://www.jpx.co.jp/automation/markets/indices/topix/files/topixweight_j.csv
3405.T,3405,クラレ,Prime/TOPIX,化学,topix500,topix500,1,0,0,0,topix500:TOPIX Mid400,https://www.jpx.co.jp/automation/markets/indices/topix/files/topixweight_j.csv
3407.T,3407,旭化成,Prime/TOPIX,化学,topix500,topix500,1,0,0,0,topix500:TOPIX Large70,https://www.jpx.co.jp/automation/markets/indices/topix/files/topixweight_j.csv
340A.T,340A,"zig-zag,Inc.",Growth,,growth250,growth250,0,0,1,0,growth250:constituent,https://www.jpx.co.jp/english/markets/indices/line-up/files/e_mei2_31_mothers.pdf
3418.T,3418,"BALNIBARBI Co.,Ltd.",Growth,,growth250,growth250,0,0,1,0,growth250:constituent,https://www.jpx.co.jp/english/markets/indices/line-up/files/e_mei2_31_mothers.pdf
341A.T,341A,TOYOKOH Inc.,Growth,,growth250,growth250|jpx_startup100,0,0,1,1,growth250:constituent|jpx_startup100:constituent,https://www.jpx.co.jp/english/markets/indices/line-up/files/e_mei2_31_mothers.pdf|https://www.jpx.co.jp/english/markets/indices/line-up/files/e_mei2_42_SU100.pdf
3436.T,3436,ＳＵＭＣＯ,Prime/TOPIX,金属製品,topix500,topix500,1,0,0,0,topix500:TOPIX Mid400,https://www.jpx.co.jp/automation/markets/indices/topix/files/topixweight_j.csv
3479.T,3479,TKP Corporation,Growth,,growth250,growth250|jpx_startup100,0,0,1,1,growth250:constituent|jpx_startup100:constituent,https://www.jpx.co.jp/english/markets/indices/line-up/files/e_mei2_31_mothers.pdf|https://www.jpx.co.jp/english/markets/indices/line-up/files/e_mei2_42_SU100.pdf
3482.T,3482,Loadstar Capital K.K.,Growth/Prime/Standard,,jpx_startup100,jpx_startup100,0,0,0,1,jpx_startup100:constituent,https://www.jpx.co.jp/english/markets/indices/line-up/files/e_mei2_42_SU100.pdf
3491.T,3491,"GAtechnologies Co.,Ltd.",Growth,,growth250,growth250|jpx_startup100,0,0,1,1,growth250:constituent|jpx_startup100:constituent,https://www.jpx.co.jp/english/markets/indices/line-up/files/e_mei2_31_mothers.pdf|https://www.jpx.co.jp/english/markets/indices/line-up/files/e_mei2_42_SU100.pdf
3496.T,3496,"AZOOM CO.,LTD",Growth/Prime/Standard,,jpx_startup100,jpx_startup100,0,0,0,1,jpx_startup100:constituent,https://www.jpx.co.jp/english/markets/indices/line-up/files/e_mei2_42_SU100.pdf
3498.T,3498,"Kasumigaseki Capital Co.,Ltd.",Growth/Prime/Standard,,jpx_startup100,jpx_startup100,0,0,0,1,jpx_startup100:constituent,https://www.jpx.co.jp/english/markets/indices/line-up/files/e_mei2_42_SU100.pdf
350A.T,350A,DIGITAL GRID Corporation,Growth,,growth250,growth250,0,0,1,0,growth250:constituent,https://www.jpx.co.jp/english/markets/indices/line-up/files/e_mei2_31_mothers.pdf
352A.T,352A,"LOIVE Co.,Ltd.",Growth,,growth250,growth250,0,0,1,0,growth250:constituent,https://www.jpx.co.jp/english/markets/indices/line-up/files/e_mei2_31_mothers.pdf
3541.T,3541,Nousouken Corporation,Growth,,growth250,growth250,0,0,1,0,growth250:constituent,https://www.jpx.co.jp/english/markets/indices/line-up/files/e_mei2_31_mothers.pdf
3542.T,3542,"Vega corporation Co.,Ltd.",Growth,,growth250,growth250,0,0,1,0,growth250:constituent,https://www.jpx.co.jp/english/markets/indices/line-up/files/e_mei2_31_mothers.pdf
3549.T,3549,クスリのアオキホールディングス,Prime/TOPIX,小売業,topix500,topix500,1,0,0,0,topix500:TOPIX Mid400,https://www.jpx.co.jp/automation/markets/indices/topix/files/topixweight_j.csv
3556.T,3556,"RenetJapanGroup,Inc.",Growth,,growth250,growth250,0,0,1,0,growth250:constituent,https://www.jpx.co.jp/english/markets/indices/line-up/files/e_mei2_31_mothers.pdf
3558.T,3558,"JADE GROUP,Inc.",Growth,,growth250,growth250,0,0,1,0,growth250:constituent,https://www.jpx.co.jp/english/markets/indices/line-up/files/e_mei2_31_mothers.pdf
3563.T,3563,ＦＯＯＤ ＆ ＬＩＦＥ ＣＯＭＰＡＮＩＥＳ,Prime/TOPIX,小売業,topix500,topix500|jpx_prime150,1,1,0,0,topix500:TOPIX Mid400|jpx_prime150:constituent,https://www.jpx.co.jp/automation/markets/indices/topix/files/topixweight_j.csv|https://www.jpx.co.jp/automation/markets/indices/jpx-prime150/files/jpxprime150weight_j.csv
3591.T,3591,ワコールホールディングス,Prime/TOPIX,繊維製品,topix500,topix500,1,0,0,0,topix500:TOPIX Mid400,https://www.jpx.co.jp/automation/markets/indices/topix/files/topixweight_j.csv
3623.T,3623,Billing System Corporation,Growth,,growth250,growth250,0,0,1,0,growth250:constituent,https://www.jpx.co.jp/english/markets/indices/line-up/files/e_mei2_31_mothers.pdf
3626.T,3626,ＴＩＳ,Prime/TOPIX,情報・通信業,topix500,topix500|jpx_prime150,1,1,0,0,topix500:TOPIX Mid400|jpx_prime150:constituent,https://www.jpx.co.jp/automation/markets/indices/topix/files/topixweight_j.csv|https://www.jpx.co.jp/automation/markets/indices/jpx-prime150/files/jpxprime150weight_j.csv
3635.T,3635,コーエーテクモホールディングス,Prime/TOPIX,情報・通信業,topix500,topix500,1,0,0,0,topix500:TOPIX Mid400,https://www.jpx.co.jp/automation/markets/indices/topix/files/topixweight_j.csv
3653.T,3653,"Morpho,Inc.",Growth,,growth250,growth250,0,0,1,0,growth250:constituent,https://www.jpx.co.jp/english/markets/indices/line-up/files/e_mei2_31_mothers.pdf
3659.T,3659,ネクソン,Prime/TOPIX,情報・通信業,topix500,topix500|jpx_prime150,1,1,0,0,topix500:TOPIX Mid400|jpx_prime150:constituent,https://www.jpx.co.jp/automation/markets/indices/topix/files/topixweight_j.csv|https://www.jpx.co.jp/automation/markets/indices/jpx-prime150/files/jpxprime150weight_j.csv
366A.T,366A,Wellness Communications Corporation,Growth,,growth250,growth250,0,0,1,0,growth250:constituent,https://www.jpx.co.jp/english/markets/indices/line-up/files/e_mei2_31_mothers.pdf
3692.T,3692,"FFRI Security,Inc.",Growth,,growth250,growth250|jpx_startup100,0,0,1,1,growth250:constituent|jpx_startup100:constituent,https://www.jpx.co.jp/english/markets/indices/line-up/files/e_mei2_31_mothers.pdf|https://www.jpx.co.jp/english/markets/indices/line-up/files/e_mei2_42_SU100.pdf
3695.T,3695,"GMO Product Platform,Inc.",Growth,,growth250,growth250,0,0,1,0,growth250:constituent,https://www.jpx.co.jp/english/markets/indices/line-up/files/e_mei2_31_mothers.pdf
3697.T,3697,ＳＨＩＦＴ,Prime/TOPIX,情報・通信業,topix500,topix500|jpx_prime150|jpx_startup100,1,1,0,1,topix500:TOPIX Mid400|jpx_prime150:constituent|jpx_startup100:constituent,https://www.jpx.co.jp/automation/markets/indices/topix/files/topixweight_j.csv|https://www.jpx.co.jp/automation/markets/indices/jpx-prime150/files/jpxprime150weight_j.csv|https://www.jpx.co.jp/english/markets/indices/line-up/files/e_mei2_42_SU100.pdf
369A.T,369A,"A-tie Co.,Ltd.",Growth,,growth250,growth250,0,0,1,0,growth250:constituent,https://www.jpx.co.jp/english/markets/indices/line-up/files/e_mei2_31_mothers.pdf
3723.T,3723,NIHON FALCOM CORPORATION,Growth,,growth250,growth250,0,0,1,0,growth250:constituent,https://www.jpx.co.jp/english/markets/indices/line-up/files/e_mei2_31_mothers.pdf
373A.T,373A,"LIPPS CO.,LTD",Growth,,growth250,growth250,0,0,1,0,growth250:constituent,https://www.jpx.co.jp/english/markets/indices/line-up/files/e_mei2_31_mothers.pdf
3769.T,3769,ＧＭＯペイメントゲートウェイ,Prime/TOPIX,情報・通信業,topix500,topix500|jpx_prime150,1,1,0,0,topix500:TOPIX Mid400|jpx_prime150:constituent,https://www.jpx.co.jp/automation/markets/indices/topix/files/topixweight_j.csv|https://www.jpx.co.jp/automation/markets/indices/jpx-prime150/files/jpxprime150weight_j.csv
3773.T,3773,"Advanced Media,Inc.",Growth,,growth250,growth250,0,0,1,0,growth250:constituent,https://www.jpx.co.jp/english/markets/indices/line-up/files/e_mei2_31_mothers.pdf
3774.T,3774,インターネットイニシアティブ,Prime/TOPIX,情報・通信業,topix500,topix500|jpx_prime150,1,1,0,0,topix500:TOPIX Mid400|jpx_prime150:constituent,https://www.jpx.co.jp/automation/markets/indices/topix/files/topixweight_j.csv|https://www.jpx.co.jp/automation/markets/indices/jpx-prime150/files/jpxprime150weight_j.csv
3777.T,3777,Environment Friendly Holdings Corp.,Growth,,growth250,growth250,0,0,1,0,growth250:constituent,https://www.jpx.co.jp/english/markets/indices/line-up/files/e_mei2_31_mothers.pdf
378A.T,378A,"Hit Co.,Ltd.",Growth,,growth250,growth250,0,0,1,0,growth250:constituent,https://www.jpx.co.jp/english/markets/indices/line-up/files/e_mei2_31_mothers.pdf
3793.T,3793,"Drecom Co.,Ltd.",Growth,,growth250,growth250,0,0,1,0,growth250:constituent,https://www.jpx.co.jp/english/markets/indices/line-up/files/e_mei2_31_mothers.pdf
3861.T,3861,王子ホールディングス,Prime/TOPIX,パルプ・紙,topix500,topix500,1,0,0,0,topix500:TOPIX Mid400,https://www.jpx.co.jp/automation/markets/indices/topix/files/topixweight_j.csv
